transformer_id,transformer_code,substation_code,substation_name,feeder_code,feeder_name,rated_kva,age_years,is_metered,current_load_pct,current_oil_temp_c,current_health_score,current_failure_risk,current_status,longitude,latitude,num_consumers,manufacturer,cooling_type,installation_date,is_flood_prone,is_high_lightning,address_text,district,operational_status
5c023cd7-ddbc-487f-acc7-d5cf10224fe7,100262,SS_104,Kamrup Metro Substation 104,FD_UNKNOWN,Unknown Feeder,250.0,10,False,62.6625935677348,34.4104681163003,76,0.2393,healthy,91.7403051,26.171787,81,Siemens,ONAF,2016-06-19,False,False,"Ward No. 6, Substation 104, Kamrup Metro",Kamrup Metro,IN_SERVICE
5c0f9687-dcc6-4cf2-8d9a-e60e192ad76a,106,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,100.0,25,False,65.9882646424668,33.6933592660494,75,0.245,healthy,92.5686026,24.9664166,32,Crompton,ONAN,2001-03-22,False,False,"Ward No. 2, Substation 133, Unknown",Unknown,IN_SERVICE
5c50e345-bfe1-4058-a350-e2727fa23ecf,100236,SS_104,Kamrup Metro Substation 104,FD_UNKNOWN,Unknown Feeder,100.0,22,True,67.3480635864965,33.7038834412914,77,0.2256,healthy,91.7539031,26.1854327,91,Crompton,ONAN,2004-01-21,False,False,"Ward No. 8, Substation 104, Kamrup Metro",Kamrup Metro,IN_SERVICE
5c5515f7-3ecd-4865-88f8-228bc1cf2f57,642,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,14,True,67.2541684833859,32.9919194191636,72,0.2772,healthy,92.5028967,24.8816267,76,Voltamp,ONAF,2012-02-13,False,False,"Ward No. 13, Substation 133, Unknown",Unknown,IN_SERVICE
5c5a8eaf-4202-47f4-95d2-f60ffcec9d99,100372,SS_112,Kamrup Substation 112,FD_UNKNOWN,Unknown Feeder,250.0,10,False,67.5476607231498,33.9614181546833,73,0.2644,healthy,90.6181942,26.1508208,111,Voltamp,ONAN,2016-08-19,False,False,"Ward No. 8, Substation 112, Kamrup",Kamrup,IN_SERVICE
5c6abf26-1449-4b14-a442-c899c3be810b,100910,SS_172,Dhemaji Substation 172,FD_UNKNOWN,Unknown Feeder,100.0,9,False,65.6677084328885,33.2409651505926,75,0.2461,healthy,94.9258202,27.4898148,26,ABB,ONAN,2017-01-27,False,True,"Ward No. 9, Substation 172, Dhemaji",Dhemaji,IN_SERVICE
5e1b3360-421f-4934-9b3e-5213d8bb49c2,100754,SS_161,Dibrugarh Substation 161,FD_UNKNOWN,Unknown Feeder,100.0,18,False,64.5084223949458,33.9800416430164,73,0.2613,healthy,94.9298835,27.4891115,59,ABB,ONAN,2008-05-26,False,False,"Ward No. 12, Substation 161, Dibrugarh",Dibrugarh,IN_SERVICE
5f294aa2-e8e1-4e5b-914e-6e00cbe3c854,101180,SS_211,Darrang Substation 211,FD_UNKNOWN,Unknown Feeder,63.0,17,True,66.2616213928803,33.5462316360407,69,0.3006,healthy,92.1971248,26.6968871,113,Voltamp,ONAN,2009-06-08,False,False,"Ward No. 13, Substation 211, Darrang",Darrang,IN_SERVICE
6dd6bce1-5372-41f0-b2ec-c7764c96fcd8,101279,SS_241,Nalbari Substation 241,FD_UNKNOWN,Unknown Feeder,200.0,15,True,65.5569977451312,33.9303398830695,75,0.2496,healthy,91.6332286,26.4074926,101,Crompton,ONAN,2011-11-07,False,False,"Ward No. 13, Substation 241, Nalbari",Nalbari,IN_SERVICE
6ddc7d4c-e94c-41b0-93a4-2d5f30ba5dd0,101041,SS_192,Bongaigaon Substation 192,FD_UNKNOWN,Unknown Feeder,100.0,39,False,120.20549046356,93.574099314191,25,0.748,warning,90.7979143,26.4681936,134,BHEL,ONAF,1987-11-27,False,False,"Ward No. 4, Substation 192, Bongaigaon",Bongaigaon,IN_SERVICE
6ec20da3-4df1-4e5b-8aa2-9aeeb6ca60c1,2237,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,21,True,67.0103161729217,33.8217445468711,68,0.3141,healthy,92.509835,24.8823417,24,Siemens,ONAN,2005-10-12,False,False,"Ward No. 1, Substation 133, Unknown",Unknown,IN_SERVICE
77795bd9-f7a3-4a1e-a8bb-f54517e2d46d,100981,SS_182,Sonitpur Substation 182,FD_UNKNOWN,Unknown Feeder,100.0,15,True,66.3842593374828,34.3025502530096,75,0.2442,healthy,92.7961644,26.6514037,54,Voltamp,ONAF,2011-10-08,False,False,"Ward No. 10, Substation 182, Sonitpur",Sonitpur,IN_SERVICE
778e8816-aafd-4077-9285-d6a5c967a548,100068,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,200.0,25,True,65.4238191251234,33.5111949785035,75,0.2457,healthy,91.7788063,26.1676312,27,Voltamp,ONAN,2001-03-19,False,False,"Ward No. 3, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
77c7361a-5844-4390-bcf9-2177cd3c0e39,100246,SS_104,Kamrup Metro Substation 104,FD_UNKNOWN,Unknown Feeder,200.0,24,False,65.1618881505437,33.9502305451657,76,0.2374,healthy,91.7312439,26.1669226,107,BHEL,ONAN,2002-05-23,False,False,"Ward No. 11, Substation 104, Kamrup Metro",Kamrup Metro,IN_SERVICE
9f252193-7b23-4d14-b0e4-4e08ac50e525,531,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,100.0,14,True,69.0236734071824,34.3445132890836,74,0.2567,healthy,92.5909925,24.9403662,142,ABB,ONAN,2012-05-13,False,True,"Ward No. 1, Substation 133, Unknown",Unknown,IN_SERVICE
9f55cd00-1caf-441b-98b5-ae7a9bb0a5e8,100092,SS_102,Kamrup Metro Substation 102,FD_UNKNOWN,Unknown Feeder,100.0,8,True,66.1916821047095,34.7213988690751,74,0.2514,healthy,91.7459328,26.1121563,119,Crompton,ONAN,2018-10-24,True,False,"Ward No. 2, Substation 102, Kamrup Metro",Kamrup Metro,IN_SERVICE
a6f139a1-e387-455a-9f3a-b2e613fe1a7f,100533,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,500.0,17,False,66.4552182821838,34.1074865414258,69,0.3044,healthy,93.143353,24.7781476,21,BHEL,ONAN,2009-06-10,False,True,"Ward No. 8, Substation 133, Cachar",Cachar,IN_SERVICE
a90ae57e-e793-4fa9-ba03-a45ad4e99fc1,100858,SS_164,Dibrugarh Substation 164,FD_UNKNOWN,Unknown Feeder,200.0,24,False,64.9989663029873,33.9784802999052,72,0.2754,healthy,95.3612101,27.4648038,37,Crompton,ONAN,2002-11-20,False,False,"Ward No. 6, Substation 164, Dibrugarh",Dibrugarh,IN_SERVICE
aa594660-0b79-48ee-b569-b7dfb9e5a695,101359,SS_252,Chirang Substation 252,FD_UNKNOWN,Unknown Feeder,200.0,19,True,67.571428195843,33.3996121526516,72,0.2794,healthy,90.5515413,26.4929099,123,Siemens,ONAN,2007-10-10,False,False,"Ward No. 2, Substation 252, Chirang",Chirang,IN_SERVICE
aaaf372f-12f9-4761-91dd-d1acf5b82dfd,100524,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,250.0,14,False,70.8428039955948,33.4856697402387,73,0.2616,healthy,93.1142523,24.8072194,105,Siemens,ONAN,2012-06-20,False,False,"Ward No. 5, Substation 133, Cachar",Cachar,IN_SERVICE
aae99f52-a69f-4630-b55a-ebb0b875947c,390,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,9,False,68.515881218215,33.1945017115432,71,0.2871,healthy,92.6500117,24.9150517,26,ABB,ONAN,2017-08-12,False,False,"Ward No. 8, Substation 133, Unknown",Unknown,IN_SERVICE
aaee7d92-fe55-41ea-ae61-70631ce20b37,100850,SS_164,Dibrugarh Substation 164,FD_UNKNOWN,Unknown Feeder,250.0,14,True,62.5639679958083,33.2762882853192,76,0.2319,healthy,95.3173479,27.3486058,141,Voltamp,ONAN,2012-07-04,False,False,"Ward No. 12, Substation 164, Dibrugarh",Dibrugarh,IN_SERVICE
aafa5070-113e-4e45-a95d-02549c0dff65,101289,SS_242,Baksa Substation 242,FD_UNKNOWN,Unknown Feeder,100.0,6,False,65.1268441952028,33.859232202777,74,0.257,healthy,91.3416544,26.8294352,77,ABB,ONAF,2020-06-17,False,False,"Ward No. 4, Substation 242, Baksa",Baksa,IN_SERVICE
376496ef-8dce-4557-970d-cac76ad0eacf,100757,SS_161,Dibrugarh Substation 161,FD_UNKNOWN,Unknown Feeder,200.0,13,False,65.4247332451542,34.3087605297023,74,0.2574,healthy,94.9275696,27.4777155,28,BHEL,ONAN,2013-09-18,False,False,"Ward No. 9, Substation 161, Dibrugarh",Dibrugarh,IN_SERVICE
37f15fd2-09b6-48b8-9a4f-15eb88f9b99d,1014,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,24,False,65.8549439941243,33.3950887928284,73,0.2676,healthy,92.5064162,24.9632297,89,Voltamp,ONAF,2002-01-08,False,False,"Ward No. 11, Substation 133, Unknown",Unknown,IN_SERVICE
3a41cde5-c772-4958-b604-3c6bc63e2a6c,148,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,16.0,13,True,67.4712584892492,33.5321849871031,69,0.3055,healthy,92.4661563,24.945659,87,Siemens,ONAN,2013-01-10,False,False,"Ward No. 6, Substation 133, Unknown",Unknown,IN_SERVICE
3c97e345-778f-4989-8130-7e00102fe101,147,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,16.0,32,False,65.9962970577912,34.4873760546586,69,0.307,healthy,92.4432209,24.9917083,50,ABB,ONAN,1994-10-23,False,False,"Ward No. 10, Substation 133, Unknown",Unknown,IN_SERVICE
3cfc73e1-7aab-491a-9b2d-6d516e6d63f0,100128,SS_102,Kamrup Metro Substation 102,FD_UNKNOWN,Unknown Feeder,25.0,7,True,65.6652835641548,34.3951417769582,71,0.2833,healthy,91.7706942,26.1630268,31,Siemens,ONAN,2019-09-23,False,False,"Ward No. 2, Substation 102, Kamrup Metro",Kamrup Metro,IN_SERVICE
3cff124a-bb90-453f-be50-98c25c6dbe80,100286,SS_105,Kamrup Metro Substation 105,FD_UNKNOWN,Unknown Feeder,315.0,24,True,121.245149898678,93.9969086511489,22,0.7748,warning,91.7706942,26.1630268,99,Crompton,ONAN,2002-05-01,False,False,"Ward No. 2, Substation 105, Kamrup Metro",Kamrup Metro,IN_SERVICE
3d7139f5-0817-4155-99ec-f5641761053b,101179,SS_211,Darrang Substation 211,FD_UNKNOWN,Unknown Feeder,200.0,15,True,67.7402858819958,33.569581943019,75,0.2476,healthy,91.7467346,26.3463682,89,ABB,ONAN,2011-11-15,False,False,"Ward No. 2, Substation 211, Darrang",Darrang,IN_SERVICE
3da438e9-21fb-49de-8d7e-742565338afd,100217,SS_104,Kamrup Metro Substation 104,FD_UNKNOWN,Unknown Feeder,100.0,14,False,67.9332241429997,33.9278526488356,73,0.2678,healthy,91.6887221,26.1606497,49,Voltamp,ONAF,2012-04-05,True,True,"Ward No. 4, Substation 104, Kamrup Metro",Kamrup Metro,IN_SERVICE
3dff5d67-ae21-474a-a63f-ea71c08b1164,100064,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,200.0,8,False,69.3058437065584,34.4878582965881,74,0.2551,healthy,91.8199646,26.1788619,60,Siemens,ONAN,2018-06-19,False,False,"Ward No. 13, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
3e6dacc3-0cc5-4404-be73-ee557cb085d5,100912,SS_172,Dhemaji Substation 172,FD_UNKNOWN,Unknown Feeder,100.0,6,True,65.9780055109465,33.2819778280807,78,0.2169,healthy,94.9272823,27.4704798,74,ABB,ONAF,2020-07-21,False,True,"Ward No. 14, Substation 172, Dhemaji",Dhemaji,IN_SERVICE
3e9b569d-e77a-4c32-ad13-6f5af78c97d1,101110,SS_201,Sivasagar Substation 201,FD_UNKNOWN,Unknown Feeder,100.0,17,False,69.2796512125904,34.3274122524186,74,0.2526,healthy,94.6148137,26.783763,41,Crompton,ONAF,2009-10-26,False,True,"Ward No. 10, Substation 201, Sivasagar",Sivasagar,IN_SERVICE
3ec21e4d-5132-4010-9c24-6cf88b63c37c,100632,SS_141,Hailakandi Substation 141,FD_UNKNOWN,Unknown Feeder,63.0,15,False,63.9817136499043,33.3605783139819,77,0.2274,healthy,92.4911566,24.7006224,36,Siemens,ONAN,2011-11-21,False,False,"Ward No. 14, Substation 141, Hailakandi",Hailakandi,IN_SERVICE
3f5bbdf5-c3f4-4864-81d9-0ee6c6a21a7c,2177,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,21,False,63.0560674208774,33.5635558738403,69,0.3086,healthy,92.50572,24.8828417,114,ABB,ONAN,2005-05-22,False,False,"Ward No. 11, Substation 133, Unknown",Unknown,IN_SERVICE
486c74de-b8e4-46e0-8e21-17b68164c101,101203,SS_212,Morigaon Substation 212,FD_UNKNOWN,Unknown Feeder,25.0,18,True,67.0317907064088,33.5622093142407,71,0.2827,healthy,92.3635211,26.3070013,135,Crompton,ONAN,2008-02-10,False,False,"Ward No. 13, Substation 212, Morigaon",Morigaon,IN_SERVICE
4bec8671-721a-4018-98e7-82719532f89e,101086,SS_194,Dhubri Substation 194,FD_UNKNOWN,Unknown Feeder,200.0,18,False,65.9275220907055,33.4817079125541,76,0.2399,healthy,90.0910608,26.3501254,137,BHEL,ONAN,2008-02-02,False,True,"Ward No. 4, Substation 194, Dhubri",Dhubri,IN_SERVICE
4f5c7fc3-6390-4adf-b6a1-042eff22b76a,101241,SS_222,Karbi Anglong Substation 222,FD_UNKNOWN,Unknown Feeder,500.0,10,False,66.9741718427811,34.3598816160807,71,0.2801,healthy,92.6639524,26.347434,138,ABB,ONAF,2016-08-19,False,False,"Ward No. 8, Substation 222, Karbi Anglong",Karbi Anglong,IN_SERVICE
4fd39782-79f7-431c-b606-18e3c4e4c0dd,162,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,12,True,67.0022065901869,33.5423690208719,67,0.3251,healthy,92.4790336,24.958411,73,ABB,ONAN,2014-10-04,False,False,"Ward No. 5, Substation 133, Unknown",Unknown,IN_SERVICE
5048cba9-2a0f-4fb6-957b-790e8a7d748d,100503,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,14,True,67.6856931407352,33.1293500825141,68,0.3173,healthy,92.7775079,24.9167936,144,BHEL,ONAF,2012-08-19,False,False,"Ward No. 7, Substation 133, Cachar",Cachar,IN_SERVICE
507d4725-f698-4ddb-8abd-149911da6a01,526,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,10,False,66.139103921991,34.0171159609353,68,0.3175,healthy,92.5863767,24.9285067,135,Crompton,ONAF,2016-08-10,False,False,"Ward No. 13, Substation 133, Unknown",Unknown,IN_SERVICE
51418c19-1893-4c24-82fa-d16f8faf36c8,100972,SS_182,Sonitpur Substation 182,FD_UNKNOWN,Unknown Feeder,100.0,18,True,61.8967784827884,33.6169126321391,76,0.2376,healthy,92.765946,26.680182,52,Voltamp,ONAN,2008-10-26,False,False,"Ward No. 8, Substation 182, Sonitpur",Sonitpur,IN_SERVICE
5165614d-e350-4b9d-acfb-531995a22cf3,100875,SS_171,Lakhimpur Substation 171,FD_UNKNOWN,Unknown Feeder,200.0,7,False,67.8373092115354,34.2937405512314,74,0.2586,healthy,94.1580672,26.9764157,140,Crompton,ONAN,2019-04-22,True,False,"Ward No. 14, Substation 171, Lakhimpur",Lakhimpur,IN_SERVICE
51884a8e-90e2-4ac8-b086-66bd88aec224,101032,SS_192,Bongaigaon Substation 192,FD_UNKNOWN,Unknown Feeder,315.0,13,True,65.1806373622039,34.5007671142019,74,0.2588,healthy,90.5150881,26.4815876,37,Crompton,ONAF,2013-03-18,False,True,"Ward No. 2, Substation 192, Bongaigaon",Bongaigaon,IN_SERVICE
51dff27f-0f13-4786-8a01-ef0bab42feae,100971,SS_182,Sonitpur Substation 182,FD_UNKNOWN,Unknown Feeder,200.0,13,False,64.5945655470003,33.6497736798138,74,0.2509,healthy,92.866517,26.8196533,39,ABB,ONAF,2013-11-12,False,False,"Ward No. 10, Substation 182, Sonitpur",Sonitpur,IN_SERVICE
51e98c26-b135-4987-aced-9ad949dc2ce4,101326,SS_244,Barpeta Substation 244,FD_UNKNOWN,Unknown Feeder,63.0,15,True,66.9049641075037,33.7153714297426,71,0.2841,healthy,90.8027602,26.4709474,58,Voltamp,ONAF,2011-09-02,False,False,"Ward No. 8, Substation 244, Barpeta",Barpeta,IN_SERVICE
566d0ce8-6305-4a8d-8fd4-59f033c9fbbd,2128,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,33,True,60.0674823850305,33.8029228007204,73,0.2674,healthy,92.620134,24.8712812,91,BHEL,ONAF,1993-04-12,False,False,"Ward No. 14, Substation 133, Unknown",Unknown,IN_SERVICE
56908331-6d9b-46cb-9e3c-ede0ebd7f921,100573,SS_134,Cachar Substation 134,FD_UNKNOWN,Unknown Feeder,500.0,21,False,119.210164406364,92.7838390976327,19,0.8074,warning,92.5950633,24.5662035,108,BHEL,ONAN,2005-09-10,False,False,"Ward No. 13, Substation 134, Cachar",Cachar,IN_SERVICE
56eabe9a-e234-478e-8ab1-71fe068bc551,100124,SS_102,Kamrup Metro Substation 102,FD_UNKNOWN,Unknown Feeder,100.0,25,True,66.037972050468,33.5720831299162,75,0.2487,healthy,91.7618154,26.1713757,25,BHEL,ONAN,2001-02-01,False,True,"Ward No. 6, Substation 102, Kamrup Metro",Kamrup Metro,IN_SERVICE
573fa856-6ca0-4349-b3a3-a7e4c5e8af80,100618,SS_136,Cachar Substation 136,FD_UNKNOWN,Unknown Feeder,500.0,18,False,66.1677815123476,34.4045741882109,69,0.3017,healthy,93.143353,24.7781476,28,BHEL,ONAN,2008-04-24,False,False,"Ward No. 5, Substation 136, Cachar",Cachar,IN_SERVICE
5885ed71-9d84-482f-92c8-1cf7e45c0e4a,100625,SS_136,Cachar Substation 136,FD_UNKNOWN,Unknown Feeder,100.0,9,True,68.6498662005752,33.8624650111526,75,0.2401,healthy,92.795832,24.783285,67,Voltamp,ONAN,2017-09-04,False,False,"Ward No. 12, Substation 136, Cachar",Cachar,IN_SERVICE
5a70f27e-1ebb-4045-84b0-51f3ff3f6fec,100365,SS_112,Kamrup Substation 112,FD_UNKNOWN,Unknown Feeder,100.0,10,True,64.0810344996358,34.0264793979532,78,0.215,healthy,91.0019536,26.3353589,53,ABB,ONAN,2016-05-01,False,False,"Ward No. 2, Substation 112, Kamrup",Kamrup,IN_SERVICE
5b0bf4ad-f8bd-434a-9398-cffc1f43ddbe,100135,SS_102,Kamrup Metro Substation 102,FD_UNKNOWN,Unknown Feeder,100.0,19,False,64.5286648574251,33.8349619234792,75,0.2443,healthy,91.8095034,26.1350283,120,Voltamp,ONAN,2007-06-22,False,False,"Ward No. 12, Substation 102, Kamrup Metro",Kamrup Metro,IN_SERVICE
7b1f6c86-4f7a-4350-b021-39f8e24652ad,100818,SS_162,Tinsukia Substation 162,FD_UNKNOWN,Unknown Feeder,200.0,29,True,119.741329266407,93.8821285392588,26,0.7353,warning,95.156457,27.387463,37,Voltamp,ONAN,1997-03-22,False,False,"Ward No. 11, Substation 162, Tinsukia",Tinsukia,IN_SERVICE
7b367378-b12b-4971-8377-b6546e229023,100367,SS_112,Kamrup Substation 112,FD_UNKNOWN,Unknown Feeder,315.0,6,False,68.4300380917878,33.6479034720749,71,0.2867,healthy,90.6493529,25.9165611,71,ABB,ONAN,2020-03-11,False,False,"Ward No. 2, Substation 112, Kamrup",Kamrup,IN_SERVICE
7b5da86e-beb0-4739-bd3f-338e1321d771,100854,SS_164,Dibrugarh Substation 164,FD_UNKNOWN,Unknown Feeder,200.0,18,True,65.849318383061,34.1818543020595,73,0.2628,healthy,95.3663889,27.1843094,68,Crompton,ONAF,2008-11-25,False,False,"Ward No. 13, Substation 164, Dibrugarh",Dibrugarh,IN_SERVICE
26711d80-c900-4d0a-9b95-5aabe0613642,100349,SS_111,Kamrup Substation 111,FD_UNKNOWN,Unknown Feeder,100.0,17,False,68.6549599213728,33.8350177076674,76,0.2305,healthy,91.7467346,26.3463682,74,Siemens,ONAN,2009-10-14,False,False,"Ward No. 5, Substation 111, Kamrup",Kamrup,IN_SERVICE
269e8f40-7fe6-41f6-851e-a11e01d40eeb,101280,SS_241,Nalbari Substation 241,FD_UNKNOWN,Unknown Feeder,100.0,27,True,67.8175606713412,33.4299169432607,75,0.2466,healthy,91.6406761,26.3902623,81,Siemens,ONAN,1999-09-27,False,False,"Ward No. 2, Substation 241, Nalbari",Nalbari,IN_SERVICE
26b76b71-3bff-41a0-8fdc-515580ea4b73,101128,SS_201,Sivasagar Substation 201,FD_UNKNOWN,Unknown Feeder,200.0,14,False,63.8152452985408,33.6722345938656,77,0.2285,healthy,94.9448362,27.1763415,114,BHEL,ONAN,2012-08-05,False,False,"Ward No. 4, Substation 201, Sivasagar",Sivasagar,IN_SERVICE
27b1d53e-41a5-4842-a14a-a5c9747f66a2,100055,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,315.0,5,True,65.1406325502903,33.3088084932981,76,0.2314,healthy,91.7603695,26.1851019,125,Voltamp,ONAF,2021-11-11,False,True,"Ward No. 13, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
27d56518-0cf4-4ee6-9874-9b79d2a22a1c,394,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,30,True,63.3567251750204,34.0095786528776,71,0.2861,healthy,92.69898,24.8945492,26,ABB,ONAN,1996-03-18,False,False,"Ward No. 14, Substation 133, Unknown",Unknown,IN_SERVICE
2828dc03-cd7f-4790-b2bd-15069bf3f021,101104,SS_201,Sivasagar Substation 201,FD_UNKNOWN,Unknown Feeder,315.0,11,False,63.0487224386428,34.6657957741714,73,0.2678,healthy,94.6507171,26.9857955,85,Crompton,ONAF,2015-11-19,False,False,"Ward No. 1, Substation 201, Sivasagar",Sivasagar,IN_SERVICE
2853e252-a059-4701-97b0-40f2bd796fca,100980,SS_182,Sonitpur Substation 182,FD_UNKNOWN,Unknown Feeder,315.0,9,True,66.2318571655018,34.6304976719503,71,0.2877,healthy,92.7952152,26.6530733,24,Siemens,ONAN,2017-01-06,False,False,"Ward No. 8, Substation 182, Sonitpur",Sonitpur,IN_SERVICE
287068a9-53c9-443e-985c-539e54db83b3,100323,SS_106,Kamrup Metro Substation 106,FD_UNKNOWN,Unknown Feeder,100.0,21,False,65.9063644693322,34.3701681438687,75,0.2454,healthy,91.7274383,26.1458262,51,BHEL,ONAN,2005-03-21,True,False,"Ward No. 10, Substation 106, Kamrup Metro",Kamrup Metro,IN_SERVICE
29025d65-644f-4af4-88b0-cff261e0ac96,177,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,23,False,66.7236943795228,33.7136867012698,73,0.2687,healthy,92.4418817,24.9688283,137,Siemens,ONAN,2003-10-22,False,True,"Ward No. 3, Substation 133, Unknown",Unknown,IN_SERVICE
380610c8-126c-45e5-b43a-3129030546a4,101221,SS_221,Karbi Anglong Substation 221,FD_UNKNOWN,Unknown Feeder,200.0,32,True,64.9062727321534,33.6470108371199,76,0.2399,healthy,93.4412065,25.9178545,109,Siemens,ONAN,1994-05-14,False,True,"Ward No. 1, Substation 221, Karbi Anglong",Karbi Anglong,IN_SERVICE
38349339-c099-4837-95f1-6efe5e303776,100154,SS_103,Kamrup Metro Substation 103,FD_UNKNOWN,Unknown Feeder,200.0,13,True,68.9174880723341,34.1987909086118,73,0.2698,healthy,91.7725385,26.1739391,73,ABB,ONAN,2013-01-05,False,True,"Ward No. 8, Substation 103, Kamrup Metro",Kamrup Metro,IN_SERVICE
427b0cee-799e-4a38-8506-d4de48c73cfa,100053,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,63.0,17,False,63.9787238793314,33.1344907158594,73,0.2688,healthy,91.7663061,26.1848065,69,BHEL,ONAN,2009-10-04,False,True,"Ward No. 1, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
436bf739-019d-4183-a60e-42be46fb4994,101056,SS_193,Kokrajhar Substation 193,FD_UNKNOWN,Unknown Feeder,315.0,9,False,68.6865416480509,33.9261478739942,71,0.2899,healthy,90.2719637,26.4059703,92,ABB,ONAF,2017-04-13,False,True,"Ward No. 3, Substation 193, Kokrajhar",Kokrajhar,IN_SERVICE
593a3779-3d91-4417-94e7-7c95c408df99,100696,SS_151,Jorhat Substation 151,FD_UNKNOWN,Unknown Feeder,500.0,7,False,67.964174097663,33.9743582100714,69,0.3014,healthy,94.1659316,26.9476959,68,Siemens,ONAF,2019-07-08,False,False,"Ward No. 13, Substation 151, Jorhat",Jorhat,IN_SERVICE
593f65e2-a5e4-4514-9d94-7f6821236ec2,100962,SS_181,Sonitpur Substation 181,FD_UNKNOWN,Unknown Feeder,100.0,40,True,66.2734835622193,33.3922280377493,74,0.2533,healthy,92.6644501,26.3564691,87,Siemens,ONAF,1986-02-22,True,False,"Ward No. 6, Substation 181, Sonitpur",Sonitpur,IN_SERVICE
5940b80f-328e-4cb1-9b80-2ece3fd34958,101236,SS_222,Karbi Anglong Substation 222,FD_UNKNOWN,Unknown Feeder,63.0,39,True,64.4315800553021,34.0946235007627,72,0.277,healthy,92.714374,26.3666002,100,BHEL,ONAN,1987-03-23,False,False,"Ward No. 1, Substation 222, Karbi Anglong",Karbi Anglong,IN_SERVICE
5b28e9b6-290d-4595-b6f4-c4b30db09af4,2165,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,10,True,117.70126551015,93.8061053554966,25,0.7456,warning,92.655665,24.9443043,42,Crompton,ONAF,2016-08-23,False,False,"Ward No. 8, Substation 133, Unknown",Unknown,IN_SERVICE
5b2b28db-2826-4d6c-a188-ba9150530259,377,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,13,False,65.9731016642506,33.3516192778776,71,0.2828,healthy,92.668865,24.9114717,55,BHEL,ONAF,2013-10-13,False,False,"Ward No. 6, Substation 133, Unknown",Unknown,IN_SERVICE
5b4b1b1f-9ba4-4ecf-800f-03a02c0f7bab,100771,SS_161,Dibrugarh Substation 161,FD_UNKNOWN,Unknown Feeder,250.0,24,False,63.5352715668816,34.3063710823428,76,0.2349,healthy,95.0821294,27.4699353,95,Crompton,ONAN,2002-11-03,False,False,"Ward No. 7, Substation 161, Dibrugarh",Dibrugarh,IN_SERVICE
5f3ca43b-5dd5-4836-817e-663c96ae1114,100434,SS_122,Hojai Substation 122,FD_UNKNOWN,Unknown Feeder,63.0,19,True,67.1571554792155,33.177035086922,74,0.2594,healthy,93.0282789,26.1056779,143,ABB,ONAF,2007-02-25,True,False,"Ward No. 4, Substation 122, Hojai",Hojai,IN_SERVICE
5f46c341-c75a-4e09-bc51-2922b6e0b547,100344,SS_111,Kamrup Substation 111,FD_UNKNOWN,Unknown Feeder,200.0,13,False,63.7942320454839,34.1074062595494,77,0.2207,healthy,91.6859766,26.3474087,26,Siemens,ONAF,2013-05-16,False,False,"Ward No. 13, Substation 111, Kamrup",Kamrup,IN_SERVICE
e137ce2d-b487-4ea1-8d95-d033d5889e99,100655,SS_142,Karimganj Substation 142,FD_UNKNOWN,Unknown Feeder,100.0,18,False,63.1077584154404,33.7708296221275,77,0.2208,healthy,92.3699007,24.8620579,116,ABB,ONAN,2008-11-13,False,False,"Ward No. 6, Substation 142, Karimganj",Karimganj,IN_SERVICE
