transformer_id,transformer_code,timestamp,load_percentage,voltage_lv,current_a,temperature_c
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T00:00:07.939149+00:00,50.36,405.5,145.1,41.2
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T01:00:07.939149+00:00,48.17,406.7,137.3,43.7
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T02:00:07.939149+00:00,38.21,408.3,108.2,40.1
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T03:00:07.939149+00:00,38.35,408.5,107.6,40.2
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T04:00:07.939149+00:00,54.48,405.9,156.0,44.6
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T05:00:07.939149+00:00,34.46,411.5,95.8,38.1
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T06:00:07.939149+00:00,35.1,408.1,101.2,38.6
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T07:00:07.939149+00:00,47.84,407.6,134.8,41.0
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T08:00:07.939149+00:00,55.01,408.4,155.3,45.4
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T09:00:07.939149+00:00,36.66,408.2,101.9,37.4
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T10:00:07.939149+00:00,29.53,411.2,81.5,38.0
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T11:00:07.939149+00:00,54.9,407.6,153.7,51.3
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T12:00:07.939149+00:00,57.52,404.5,162.6,47.2
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T13:00:07.939149+00:00,26.53,409.7,76.0,44.6
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T14:00:07.939149+00:00,35.01,411.2,97.3,45.8
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T15:00:07.939149+00:00,51.16,407.5,143.4,50.6
605ccfc5-e5b5-434c-b0e7-41e3b444080b,101122,2026-08-05T16:00:07.939149+00:00,46.67,406.7,132.3,43.2
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-04T17:00:07.939149+00:00,49.0,408.5,217.0,49.4
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-04T18:00:07.939149+00:00,51.83,409.0,232.3,48.5
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-04T19:00:07.939149+00:00,74.74,402.7,339.5,55.9
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-04T20:00:07.939149+00:00,46.7,408.4,206.9,48.1
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-04T21:00:07.939149+00:00,47.95,408.7,211.9,48.3
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-04T22:00:07.939149+00:00,74.44,405.8,331.6,53.4
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-04T23:00:07.939149+00:00,39.67,410.0,177.9,46.4
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T00:00:07.939149+00:00,54.61,407.0,243.4,48.2
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T01:00:07.939149+00:00,51.82,405.9,230.5,48.0
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T02:00:07.939149+00:00,41.55,409.7,185.3,46.6
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T03:00:07.939149+00:00,38.8,409.6,174.0,46.6
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T04:00:07.939149+00:00,36.44,411.2,163.1,47.2
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T05:00:07.939149+00:00,52.86,409.0,237.0,50.3
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T06:00:07.939149+00:00,30.87,408.4,138.9,45.2
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T07:00:07.939149+00:00,50.89,407.6,225.2,50.3
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T08:00:07.939149+00:00,36.17,407.9,159.5,46.0
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T09:00:07.939149+00:00,51.85,406.1,231.6,49.0
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T10:00:07.939149+00:00,32.91,410.7,144.7,45.4
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T11:00:07.939149+00:00,55.28,407.2,247.2,56.7
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T12:00:07.939149+00:00,34.27,409.8,153.6,52.7
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T13:00:07.939149+00:00,52.65,405.3,237.3,57.8
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T14:00:07.939149+00:00,35.5,411.1,158.6,50.3
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T15:00:07.939149+00:00,37.58,407.8,169.0,53.4
6071d288-49cd-4c0b-a180-0b64d8371a4a,101102,2026-08-05T16:00:07.939149+00:00,41.02,407.9,182.7,52.8
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-04T17:00:07.939149+00:00,38.41,411.2,34.9,50.9
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-04T18:00:07.939149+00:00,68.04,405.3,61.0,53.1
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-04T19:00:07.939149+00:00,73.27,403.8,66.7,57.4
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-04T20:00:07.939149+00:00,52.63,407.7,47.2,53.5
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-04T21:00:07.939149+00:00,52.46,406.1,48.5,52.3
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-04T22:00:07.939149+00:00,52.66,406.4,46.8,52.1
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-04T23:00:07.939149+00:00,33.59,411.4,28.1,46.0
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T00:00:07.939149+00:00,32.95,410.7,28.2,49.1
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T01:00:07.939149+00:00,38.77,408.7,34.7,48.0
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T02:00:07.939149+00:00,51.94,407.2,45.8,51.3
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T03:00:07.939149+00:00,34.51,408.1,32.1,47.4
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T04:00:07.939149+00:00,51.97,407.7,45.4,52.6
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T05:00:07.939149+00:00,47.61,406.0,44.6,50.0
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T06:00:07.939149+00:00,36.5,411.2,33.4,46.9
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T07:00:07.939149+00:00,35.45,410.4,30.1,46.9
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T08:00:07.939149+00:00,56.22,406.4,51.2,54.3
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T09:00:07.939149+00:00,53.85,406.2,48.6,50.7
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T10:00:07.939149+00:00,50.31,407.4,45.6,50.5
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T11:00:07.939149+00:00,35.76,407.8,31.4,53.0
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T12:00:07.939149+00:00,45.12,407.7,39.5,57.7
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T13:00:07.939149+00:00,47.28,408.8,40.7,58.3
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T14:00:07.939149+00:00,37.9,409.0,34.1,58.3
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T15:00:07.939149+00:00,57.44,404.5,52.7,61.2
6073be7e-2c7e-4e89-9076-5bac4021a802,101130,2026-08-05T16:00:07.939149+00:00,48.35,406.6,44.1,55.6
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-04T17:00:07.939149+00:00,28.2,409.2,98.4,37.4
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-04T18:00:07.939149+00:00,63.8,407.3,228.0,43.4
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-04T19:00:07.939149+00:00,81.76,404.2,291.0,48.5
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-04T20:00:07.939149+00:00,77.02,403.9,274.3,49.1
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-04T21:00:07.939149+00:00,62.49,404.3,222.1,43.7
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-04T22:00:07.939149+00:00,57.09,407.4,201.4,42.7
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-04T23:00:07.939149+00:00,30.22,409.2,107.3,36.6
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T00:00:07.939149+00:00,36.05,411.4,126.1,38.0
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T01:00:07.939149+00:00,50.89,405.6,180.9,42.0
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T02:00:07.939149+00:00,37.59,408.8,134.0,40.8
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T03:00:07.939149+00:00,34.22,410.9,121.9,37.0
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T04:00:07.939149+00:00,52.69,405.8,188.2,41.6
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T05:00:07.939149+00:00,37.16,408.5,132.4,39.7
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T06:00:07.939149+00:00,43.72,407.2,155.3,41.1
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T07:00:07.939149+00:00,46.23,408.3,164.5,40.2
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T08:00:07.939149+00:00,53.09,408.9,188.1,42.4
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T09:00:07.939149+00:00,51.88,407.4,182.6,39.5
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T10:00:07.939149+00:00,38.27,410.0,132.8,39.7
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T11:00:07.939149+00:00,47.43,408.2,167.9,47.6
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T12:00:07.939149+00:00,56.38,407.2,197.9,47.8
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T13:00:07.939149+00:00,25.97,409.5,93.1,42.8
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T14:00:07.939149+00:00,53.88,405.6,192.0,46.6
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T15:00:07.939149+00:00,55.38,405.7,198.0,45.9
63b5b709-eefd-4938-ae87-8b5c002c6e13,379,2026-08-05T16:00:07.939149+00:00,38.77,407.7,139.3,44.7
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-04T17:00:07.939149+00:00,49.36,408.5,68.2,41.1
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-04T18:00:07.939149+00:00,63.65,403.9,90.1,46.2
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-04T19:00:07.939149+00:00,66.71,404.1,97.0,46.4
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-04T20:00:07.939149+00:00,59.83,404.3,87.2,43.5
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-04T21:00:07.939149+00:00,61.27,406.2,88.7,43.6
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-04T22:00:07.939149+00:00,56.94,408.0,82.4,45.5
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-04T23:00:07.939149+00:00,63.67,406.7,89.5,43.1
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T00:00:07.939149+00:00,41.96,407.5,58.1,42.8
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T01:00:07.939149+00:00,40.27,409.5,56.2,39.3
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T02:00:07.939149+00:00,37.53,410.0,51.7,39.9
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T03:00:07.939149+00:00,37.74,411.1,53.1,40.2
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T04:00:07.939149+00:00,36.13,410.2,49.7,41.2
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T05:00:07.939149+00:00,34.73,411.3,48.3,38.3
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T06:00:07.939149+00:00,52.83,405.4,73.7,43.3
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T07:00:07.939149+00:00,33.57,408.4,46.9,41.3
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T08:00:07.939149+00:00,35.05,411.6,47.9,42.1
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T09:00:07.939149+00:00,44.2,410.2,60.7,42.6
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T10:00:07.939149+00:00,49.5,406.0,69.5,44.1
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T11:00:07.939149+00:00,36.06,409.1,49.1,49.2
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T12:00:07.939149+00:00,38.43,408.5,52.7,49.8
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T13:00:07.939149+00:00,43.05,407.4,60.9,44.7
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T14:00:07.939149+00:00,33.76,408.0,46.9,43.3
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T15:00:07.939149+00:00,53.32,406.6,75.0,49.9
63eddae8-79b4-4986-b8d4-fd01e88e0d6a,100535,2026-08-05T16:00:07.939149+00:00,51.44,407.0,74.8,51.8
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-04T17:00:07.939149+00:00,43.19,408.3,60.9,42.0
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-04T18:00:07.939149+00:00,71.75,405.4,101.1,50.1
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-04T19:00:07.939149+00:00,57.57,405.4,83.2,47.7
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-04T20:00:07.939149+00:00,58.86,404.5,85.5,45.7
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-04T21:00:07.939149+00:00,55.03,406.6,78.0,43.9
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-04T22:00:07.939149+00:00,67.57,404.5,96.5,50.2
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-04T23:00:07.939149+00:00,39.25,407.3,56.4,41.1
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T00:00:07.939149+00:00,36.45,408.7,53.2,43.8
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T01:00:07.939149+00:00,36.48,409.8,53.2,43.5
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T02:00:07.939149+00:00,44.8,408.0,63.8,44.5
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T03:00:07.939149+00:00,48.29,407.1,67.8,43.3
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T04:00:07.939149+00:00,44.75,408.8,62.0,44.4
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T05:00:07.939149+00:00,52.57,407.3,74.8,47.6
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T06:00:07.939149+00:00,37.73,411.0,53.7,43.8
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T07:00:07.939149+00:00,59.99,407.1,84.9,47.6
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T08:00:07.939149+00:00,27.61,411.0,39.5,42.4
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T09:00:07.939149+00:00,56.46,404.6,79.9,47.9
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T10:00:07.939149+00:00,43.59,410.4,62.6,41.1
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T11:00:07.939149+00:00,30.76,410.5,43.8,44.6
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T12:00:07.939149+00:00,32.9,411.1,48.0,50.4
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T13:00:07.939149+00:00,48.8,409.3,68.2,53.7
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T14:00:07.939149+00:00,52.29,408.6,72.7,49.5
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T15:00:07.939149+00:00,43.03,410.0,59.8,49.6
64d6241d-c6fa-4fe7-b562-74d68d2531d8,100018,2026-08-05T16:00:07.939149+00:00,46.84,406.4,67.8,49.5
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-04T17:00:07.939149+00:00,40.07,409.7,111.1,36.6
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-04T18:00:07.939149+00:00,56.79,406.5,159.4,41.1
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-04T19:00:07.939149+00:00,62.1,405.7,176.4,43.9
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-04T20:00:07.939149+00:00,54.48,406.5,154.2,40.0
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-04T21:00:07.939149+00:00,62.09,406.9,174.4,42.6
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-04T22:00:07.939149+00:00,51.29,407.0,145.5,40.4
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-04T23:00:07.939149+00:00,29.38,412.3,83.8,35.4
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T00:00:07.939149+00:00,64.04,405.5,184.3,44.7
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T01:00:07.939149+00:00,63.74,406.8,182.1,42.7
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T02:00:07.939149+00:00,37.79,408.2,108.9,38.1
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T03:00:07.939149+00:00,38.56,409.4,107.1,35.3
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T04:00:07.939149+00:00,40.4,410.7,113.3,38.2
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T05:00:07.939149+00:00,37.08,409.5,103.5,36.1
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T06:00:07.939149+00:00,43.33,409.9,121.3,39.1
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T07:00:07.939149+00:00,41.26,407.4,118.2,39.5
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T08:00:07.939149+00:00,32.74,409.7,92.4,37.4
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T09:00:07.939149+00:00,39.34,410.0,109.6,37.4
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T10:00:07.939149+00:00,37.13,408.8,104.7,34.6
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T11:00:07.939149+00:00,46.76,409.8,129.9,41.4
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T12:00:07.939149+00:00,56.4,405.6,160.4,46.3
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T13:00:07.939149+00:00,37.03,410.2,105.5,46.7
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T14:00:07.939149+00:00,52.69,406.5,149.8,48.1
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T15:00:07.939149+00:00,35.33,409.2,100.2,45.5
64fb0b4f-412b-4d71-8a59-2beea9400f58,100468,2026-08-05T16:00:07.939149+00:00,45.88,406.9,130.6,43.0
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-04T17:00:07.939149+00:00,61.2,405.3,88.3,47.5
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-04T18:00:07.939149+00:00,79.72,402.9,115.4,51.7
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-04T19:00:07.939149+00:00,73.61,404.4,106.8,49.9
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-04T20:00:07.939149+00:00,51.77,409.1,71.5,46.0
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-04T21:00:07.939149+00:00,67.2,404.3,97.7,49.3
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-04T22:00:07.939149+00:00,60.68,406.4,86.9,47.0
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-04T23:00:07.939149+00:00,49.51,407.5,70.6,42.7
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T00:00:07.939149+00:00,34.97,410.6,49.7,40.9
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T01:00:07.939149+00:00,27.41,410.6,40.0,38.6
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T02:00:07.939149+00:00,42.26,408.0,59.5,39.7
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T03:00:07.939149+00:00,55.46,407.1,78.1,45.8
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T04:00:07.939149+00:00,43.82,406.6,60.3,43.4
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T05:00:07.939149+00:00,33.85,408.7,49.7,40.5
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T06:00:07.939149+00:00,44.14,406.7,61.2,39.2
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T07:00:07.939149+00:00,36.44,408.3,51.1,41.5
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T08:00:07.939149+00:00,46.56,407.0,67.2,43.1
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T09:00:07.939149+00:00,32.48,411.2,45.1,38.3
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T10:00:07.939149+00:00,54.4,408.2,76.4,45.9
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T11:00:07.939149+00:00,58.54,406.5,83.3,52.5
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T12:00:07.939149+00:00,37.13,409.4,53.4,46.9
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T13:00:07.939149+00:00,60.12,404.1,86.8,48.4
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T14:00:07.939149+00:00,46.31,407.1,63.8,49.8
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T15:00:07.939149+00:00,54.85,407.4,76.9,48.9
6835f929-40fd-420d-b55e-d91f5e7548ba,646,2026-08-05T16:00:07.939149+00:00,46.74,409.1,66.3,49.8
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-04T17:00:07.939149+00:00,57.04,406.1,160.4,45.9
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-04T18:00:07.939149+00:00,57.71,407.2,163.1,43.9
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-04T19:00:07.939149+00:00,74.73,401.8,214.3,48.8
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-04T20:00:07.939149+00:00,62.44,406.2,176.7,46.6
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-04T21:00:07.939149+00:00,64.51,406.7,184.7,47.6
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-04T22:00:07.939149+00:00,65.22,403.8,184.7,48.0
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-04T23:00:07.939149+00:00,51.09,406.4,146.2,44.9
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T00:00:07.939149+00:00,47.75,409.1,133.4,42.1
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T01:00:07.939149+00:00,36.01,407.9,102.7,43.1
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T02:00:07.939149+00:00,34.52,408.1,95.9,41.4
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T03:00:07.939149+00:00,39.17,408.7,109.8,41.5
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T04:00:07.939149+00:00,47.86,409.8,136.5,44.7
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T05:00:07.939149+00:00,33.4,409.9,95.9,40.4
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T06:00:07.939149+00:00,40.24,409.7,113.8,44.5
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T07:00:07.939149+00:00,51.99,406.6,146.0,46.9
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T08:00:07.939149+00:00,39.85,407.3,114.4,41.8
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T09:00:07.939149+00:00,55.87,406.4,159.5,47.1
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T10:00:07.939149+00:00,45.16,408.4,126.2,46.2
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T11:00:07.939149+00:00,48.14,408.7,134.9,47.0
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T12:00:07.939149+00:00,37.48,410.5,107.0,49.8
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T13:00:07.939149+00:00,40.11,408.3,114.9,51.8
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T14:00:07.939149+00:00,28.06,409.3,80.3,45.4
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T15:00:07.939149+00:00,34.86,410.3,96.9,47.6
68bd27e8-e25a-4bf5-8134-3c6a91e74d0f,100186,2026-08-05T16:00:07.939149+00:00,52.23,406.3,149.3,49.9
69198da8-0db9-4237-8077-09f74ce1e604,100156,2026-08-04T17:00:07.939149+00:00,42.83,407.1,60.7,41.3
