osm_id,feature_type,latitude,longitude,name,voltage,capacity_kva,operator,ref,Sub Div Code,district,Feeder No
101163,transformer,26.6306752,93.6138411,Bokakhat DTR-009,11000,200 kVA,APDCL,203-0009,203,Golaghat,12
100522,transformer,24.8024072,92.877752,Silchar Town DTR-033,11000,500 kVA,APDCL,133-0033,133,Cachar,4
100626,transformer,24.8454118,92.9963166,DTR 0017 Lakhip,11000,200 kVA,APDCL,136-0017,136,Cachar,2
100008,transformer,26.2397602,91.6491931,Guwahati North DTR-009,11000,250 kVA,APDCL,101-0009,101,Kamrup Metro,9
101190,transformer,26.4376035,92.0302727,Mangaldoi DTR-021,11000,100 kVA,APDCL,211-0021,211,Darrang,11
100091,transformer,26.1398281,91.7176207,Guwahati South DTR-012,11000,100 kVA,APDCL,102-0012,102,Kamrup Metro,3
100352,transformer,26.4601418,91.6149242,Rangia DTR-018,11000,500 kVA,APDCL,111-0018,111,Kamrup,11
100733,transformer,26.9389596,94.1730788,Majuli Feeder 5 T04,11000,100 kVA,APDCL,153-0004,153,Majuli,2
101261,transformer,26.4432503,91.4471874,DTR 0005 Nalbar,11000,100 kVA,APDCL,241-0005,241,Nalbari,2
100583,transformer,24.8006907,92.5653821,Silchar West DTR-039,11000,100 kVA,APDCL,134-0039,134,Cachar,6
100995,transformer,26.7280443,93.1667557,DTR 0011 Biswan,11000,200 kVA,APDCL,183-0011,183,Biswanath,1
100324,transformer,26.1551785,91.6765472,DTR 0020 Jalukb,11000,200 kVA,APDCL,106-0020,106,Kamrup Metro,2
100906,transformer,27.4724061,94.631926,Dhemaji DTR-012,11000,100 kVA,APDCL,172-0012,172,Dhemaji,8
100200,transformer,26.1606789,91.8141019,Guwahati East DTR-051,11000,63 kVA,APDCL,103-0051,103,Kamrup Metro,9
100457,transformer,25.7953541,93.1040985,Lumding DTR-003,11000,100 kVA,APDCL,123-0003,123,Hojai,4
101323,transformer,26.5058424,90.9966341,Barpeta Road DTR-009,11000,100 kVA,APDCL,244-0009,244,Barpeta,1
101035,transformer,26.4208011,90.5673388,DTR 0011 Bongai,11000,500 kVA,APDCL,192-0011,192,Bongaigaon,11
100399,transformer,26.4059623,92.6424072,DTR 0020 Nagaon,11000,25 kVA,APDCL,121-0020,121,Nagaon,5
101269,transformer,26.4355221,91.4830285,Nalbari Town Feeder 6 T13,11000,200 kVA,APDCL,241-0013,241,Nalbari,2
100544,transformer,24.7736048,92.8271064,Silchar Town Feeder 8 T55,11000,315 kVA,APDCL,133-0055,133,Cachar,11
101231,transformer,25.821235,93.4527919,Diphu Feeder 4 T19,11000,63 kVA,APDCL,221-0019,221,Karbi Anglong,2
100863,transformer,27.2846399,95.368489,DTR 0014 Nahark,11000,200 kVA,APDCL,164-0014,164,Dibrugarh,5
100707,transformer,26.752576,94.1690725,Jorhat Town DTR-033,11000,250 kVA,APDCL,151-0033,151,Jorhat,9
100150,transformer,26.1730164,91.8190118,Guwahati East Feeder 2 T01,11000,100 kVA,APDCL,103-0001,103,Kamrup Metro,4
100000,transformer,26.1595724,91.6834879,Guwahati North Feeder 2 T01,11000,100 kVA,APDCL,101-0001,101,Kamrup Metro,3
100651,transformer,24.8665128,92.356139,DTR 0002 Karimg,11000,500 kVA,APDCL,142-0002,142,Karimganj,7
101054,transformer,26.4816025,90.5625579,Bongaigaon DTR-030,11000,250 kVA,APDCL,192-0030,192,Bongaigaon,12
100142,transformer,26.2392673,91.7579169,Guwahati South DTR-063,11000,500 kVA,APDCL,102-0063,102,Kamrup Metro,10
100222,transformer,26.1592273,91.6670074,DTR 0008 Guwaha,11000,200 kVA,APDCL,104-0008,104,Kamrup Metro,2
100092,transformer,26.1780449,91.7642695,Guwahati South Feeder 6 T13,11000,25 kVA,APDCL,102-0013,102,Kamrup Metro,3
100062,transformer,26.1676034,91.7941118,Guwahati North DTR-063,11000,315 kVA,APDCL,101-0063,101,Kamrup Metro,1
101024,transformer,26.1825785,90.556412,Goalpara Town Feeder 2 T25,11000,100 kVA,APDCL,191-0025,191,Goalpara,12
100660,transformer,24.8769834,92.376951,DTR 0011 Karimg,11000,63 kVA,APDCL,142-0011,142,Karimganj,7
101334,transformer,26.4877333,91.0073539,DTR 0020 Barpet,11000,63 kVA,APDCL,244-0020,244,Barpeta,4
100915,transformer,27.3292395,94.0111086,Bihpuria Feeder 2 T01,11000,500 kVA,APDCL,173-0001,173,Lakhimpur,8
101191,transformer,26.4251877,91.9832393,Mangaldoi Feeder 7 T22,11000,200 kVA,APDCL,211-0022,211,Darrang,7
100719,transformer,26.609375,94.2122832,DTR 0005 Titabo,11000,200 kVA,APDCL,152-0005,152,Jorhat,4
100985,transformer,26.7526511,93.1096328,Biswanath Chariali Feeder 2 T01,11000,100 kVA,APDCL,183-0001,183,Biswanath,6
101181,transformer,26.4443643,92.0220335,Mangaldoi DTR-012,11000,500 kVA,APDCL,211-0012,211,Darrang,6
101085,transformer,26.051423,90.0362723,Dhubri DTR-006,11000,200 kVA,APDCL,194-0006,194,Dhubri,9
100071,transformer,26.1635296,91.685652,Guwahati North DTR-072,11000,250 kVA,APDCL,101-0072,101,Kamrup Metro,6
100759,transformer,27.4869853,94.9098747,Dibrugarh Town DTR-015,11000,315 kVA,APDCL,161-0015,161,Dibrugarh,7
100958,transformer,26.6463376,92.7938185,DTR 0032 Tezpur,11000,315 kVA,APDCL,181-0032,181,Sonitpur,10
101342,transformer,26.4991229,90.660212,Bijni DTR-006,11000,200 kVA,APDCL,251-0006,251,Chirang,9
101225,transformer,25.8467219,93.4326004,Diphu Feeder 6 T13,11000,500 kVA,APDCL,221-0013,221,Karbi Anglong,4
100797,transformer,27.4948501,95.3496868,DTR 0008 Tinsuk,11000,63 kVA,APDCL,162-0008,162,Tinsukia,10
101205,transformer,26.2140465,92.3435574,DTR 0011 Moriga,11000,315 kVA,APDCL,212-0011,212,Morigaon,1
100756,transformer,27.5178037,94.8767389,Dibrugarh Town DTR-012,11000,100 kVA,APDCL,161-0012,161,Dibrugarh,8
100474,transformer,25.680352,93.2093592,DTR 0020 Lumdin,11000,200 kVA,APDCL,123-0020,123,Hojai,10
100821,transformer,27.4856032,95.3877811,DTR 0032 Tinsuk,11000,250 kVA,APDCL,162-0032,162,Tinsukia,3
100820,transformer,27.5023337,95.3623112,Tinsukia Feeder 8 T31,11000,100 kVA,APDCL,162-0031,162,Tinsukia,3
100975,transformer,26.8680093,92.6248776,Rangapara DTR-009,11000,315 kVA,APDCL,182-0009,182,Sonitpur,4
100498,transformer,24.8276315,92.8537261,Silchar Town DTR-009,11000,315 kVA,APDCL,133-0009,133,Cachar,11
100844,transformer,27.3776859,95.2955984,Duliajan DTR-015,11000,200 kVA,APDCL,163-0015,163,Dibrugarh,2
100079,transformer,26.247382,91.6723548,DTR 0080 Guwaha,11000,315 kVA,APDCL,101-0080,101,Kamrup Metro,3
100685,transformer,26.7333175,94.2240078,DTR 0011 Jorhat,11000,100 kVA,APDCL,151-0011,151,Jorhat,4
101208,transformer,26.2100257,92.4084963,DTR 0014 Moriga,11000,200 kVA,APDCL,212-0014,212,Morigaon,10
100177,transformer,26.1590993,91.7842834,Guwahati East Feeder 5 T28,11000,100 kVA,APDCL,103-0028,103,Kamrup Metro,5
101048,transformer,26.4658278,90.546597,Bongaigaon DTR-024,11000,100 kVA,APDCL,192-0024,192,Bongaigaon,11
100736,transformer,26.9372787,94.1617237,Majuli Feeder 8 T07,11000,63 kVA,APDCL,153-0007,153,Majuli,1
100557,transformer,24.8710148,92.5437988,Silchar West Feeder 6 T13,11000,250 kVA,APDCL,134-0013,134,Cachar,1
100350,transformer,26.4935347,91.6843089,Rangia Feeder 1 T16,11000,63 kVA,APDCL,111-0016,111,Kamrup,3
100580,transformer,24.803194,92.4349188,Silchar West DTR-036,11000,100 kVA,APDCL,134-0036,134,Cachar,12
100445,transformer,25.9366869,92.8965134,Hojai DTR-021,11000,63 kVA,APDCL,122-0021,122,Hojai,4
100441,transformer,25.9997251,92.9000854,DTR 0017 Hojai,11000,250 kVA,APDCL,122-0017,122,Hojai,2
100605,transformer,24.9553426,92.950573,Sonai DTR-021,11000,63 kVA,APDCL,135-0021,135,Cachar,11
101326,transformer,26.4756994,90.9810224,Barpeta Road DTR-012,11000,25 kVA,APDCL,244-0012,244,Barpeta,8
100987,transformer,26.7384457,93.120471,Biswanath Chariali DTR-003,11000,100 kVA,APDCL,183-0003,183,Biswanath,2
100922,transformer,27.3676884,93.982796,DTR 0008 Bihpur,11000,25 kVA,APDCL,173-0008,173,Lakhimpur,4
100978,transformer,26.8616734,92.6871342,Rangapara DTR-012,11000,63 kVA,APDCL,182-0012,182,Sonitpur,10
100393,transformer,26.3538586,92.6713389,DTR 0014 Nagaon,11000,200 kVA,APDCL,121-0014,121,Nagaon,1
101013,transformer,26.105693,90.6397691,DTR 0014 Goalpa,11000,63 kVA,APDCL,191-0014,191,Goalpara,11
101112,transformer,26.9495742,94.6723879,Sivasagar Town Feeder 6 T13,11000,100 kVA,APDCL,201-0013,201,Sivasagar,3
100561,transformer,24.7816582,92.5235385,DTR 0017 Silcha,11000,200 kVA,APDCL,134-0017,134,Cachar,2
101207,transformer,26.2866371,92.3330655,Morigaon Feeder 6 T13,11000,315 kVA,APDCL,212-0013,212,Morigaon,8
100635,transformer,24.6663856,92.5618471,Hailakandi DTR-006,11000,200 kVA,APDCL,141-0006,141,Hailakandi,2
100244,transformer,26.1292584,91.6385554,Guwahati West DTR-030,11000,315 kVA,APDCL,104-0030,104,Kamrup Metro,1
100951,transformer,26.6181543,92.8067878,Tezpur Feeder 2 T25,11000,100 kVA,APDCL,181-0025,181,Sonitpur,3
100604,transformer,24.9002632,93.0215362,DTR 0020 Sonai,11000,25 kVA,APDCL,135-0020,135,Cachar,9
100410,transformer,26.2972386,92.7254183,Nagaon Town Feeder 8 T31,11000,200 kVA,APDCL,121-0031,121,Nagaon,2
100768,transformer,27.4949014,94.9103909,Dibrugarh Town DTR-024,11000,250 kVA,APDCL,161-0024,161,Dibrugarh,6
100870,transformer,27.3162459,94.0614963,North Lakhimpur DTR-006,11000,100 kVA,APDCL,171-0006,171,Lakhimpur,4
100940,transformer,26.6394334,92.790081,DTR 0014 Tezpur,11000,100 kVA,APDCL,181-0014,181,Sonitpur,11
100910,transformer,27.4620265,94.500776,Dhemaji Feeder 1 T16,11000,315 kVA,APDCL,172-0016,172,Dhemaji,10
101218,transformer,25.7427483,93.4402457,Diphu DTR-006,11000,315 kVA,APDCL,221-0006,221,Karbi Anglong,9
101109,transformer,26.9838895,94.6366954,Sivasagar Town Feeder 3 T10,11000,500 kVA,APDCL,201-0010,201,Sivasagar,4
100333,transformer,26.1343409,91.6252551,DTR 0029 Jalukb,11000,25 kVA,APDCL,106-0029,106,Kamrup Metro,4
100109,transformer,26.1163072,91.8306361,Guwahati South DTR-030,11000,200 kVA,APDCL,102-0030,102,Kamrup Metro,6
100731,transformer,26.9530356,94.1829112,DTR 0002 Majuli,11000,100 kVA,APDCL,153-0002,153,Majuli,8
101128,transformer,27.0221414,94.6948234,DTR 0029 Sivasa,11000,100 kVA,APDCL,201-0029,201,Sivasagar,3
100887,transformer,27.2459956,94.1056503,DTR 0023 North,11000,250 kVA,APDCL,171-0023,171,Lakhimpur,3
100520,transformer,24.8483172,92.7935804,Silchar Town Feeder 8 T31,11000,250 kVA,APDCL,133-0031,133,Cachar,8
100130,transformer,26.1363823,91.7703512,Guwahati South DTR-051,11000,100 kVA,APDCL,102-0051,102,Kamrup Metro,4
101065,transformer,26.4014068,90.3062523,DTR 0011 Kokraj,11000,25 kVA,APDCL,193-0011,193,Kokrajhar,11
100618,transformer,24.7959636,93.0096878,Lakhipur DTR-009,11000,200 kVA,APDCL,136-0009,136,Cachar,7
100356,transformer,26.4452254,91.6104378,Rangia Feeder 7 T22,11000,250 kVA,APDCL,111-0022,111,Kamrup,8
100289,transformer,26.1325843,91.7878527,DTR 0020 Dispur,11000,500 kVA,APDCL,105-0020,105,Kamrup Metro,1
101152,transformer,26.516122,93.9675714,DTR 0023 Golagh,11000,500 kVA,APDCL,202-0023,202,Golaghat,2
101248,transformer,25.1697904,92.9893454,Haflong Feeder 5 T04,11000,315 kVA,APDCL,231-0004,231,Dima Hasao,5
101020,transformer,26.2011826,90.604511,Goalpara Town DTR-021,11000,250 kVA,APDCL,191-0021,191,Goalpara,8
101320,transformer,26.4571126,90.9773568,Barpeta Road DTR-006,11000,100 kVA,APDCL,244-0006,244,Barpeta,6
100115,transformer,26.1283784,91.7719767,Guwahati South DTR-036,11000,100 kVA,APDCL,102-0036,102,Kamrup Metro,11
100486,transformer,26.1080665,92.5899953,Doboka DTR-012,11000,200 kVA,APDCL,124-0012,124,Nagaon,6
101100,transformer,26.9523322,94.6179877,Sivasagar Town Feeder 2 T01,11000,200 kVA,APDCL,201-0001,201,Sivasagar,7
101228,transformer,25.8429564,93.4211378,Diphu Feeder 1 T16,11000,500 kVA,APDCL,221-0016,221,Karbi Anglong,5
100499,transformer,24.8167327,92.7821524,Silchar Town Feeder 3 T10,11000,200 kVA,APDCL,133-0010,133,Cachar,3
100464,transformer,25.6910358,93.1159332,Lumding Feeder 3 T10,11000,315 kVA,APDCL,123-0010,123,Hojai,5
101140,transformer,26.5662828,94.0279284,DTR 0011 Golagh,11000,500 kVA,APDCL,202-0011,202,Golaghat,11
100338,transformer,26.4277864,91.6075436,Rangia Feeder 5 T04,11000,200 kVA,APDCL,111-0004,111,Kamrup,12
100681,transformer,26.7168414,94.1987844,Jorhat Town Feeder 8 T07,11000,200 kVA,APDCL,151-0007,151,Jorhat,9
100817,transformer,27.5464323,95.3216891,Tinsukia Feeder 5 T28,11000,200 kVA,APDCL,162-0028,162,Tinsukia,2
100187,transformer,26.1808727,91.815779,DTR 0038 Guwaha,11000,250 kVA,APDCL,103-0038,103,Kamrup Metro,2
100824,transformer,27.4946867,95.361889,DTR 0035 Tinsuk,11000,100 kVA,APDCL,162-0035,162,Tinsukia,11
100372,transformer,25.9704918,91.0231353,Boko Feeder 6 T13,11000,200 kVA,APDCL,112-0013,112,Kamrup,11
100264,transformer,26.1601214,91.6703074,DTR 0050 Guwaha,11000,100 kVA,APDCL,104-0050,104,Kamrup Metro,11
101188,transformer,26.4380855,92.0301976,Mangaldoi Feeder 4 T19,11000,250 kVA,APDCL,211-0019,211,Darrang,11
100147,transformer,26.1540909,91.7461431,DTR 0068 Guwaha,11000,250 kVA,APDCL,102-0068,102,Kamrup Metro,1
100229,transformer,26.1877701,91.6578268,Guwahati West DTR-015,11000,315 kVA,APDCL,104-0015,104,Kamrup Metro,5
100237,transformer,26.2575676,91.648078,DTR 0023 Guwaha,11000,100 kVA,APDCL,104-0023,104,Kamrup Metro,9
100481,transformer,26.1241621,92.6046578,Doboka Feeder 8 T07,11000,100 kVA,APDCL,124-0007,124,Nagaon,12
100936,transformer,26.6584645,92.7993911,Tezpur Feeder 3 T10,11000,100 kVA,APDCL,181-0010,181,Sonitpur,11
101287,transformer,26.6294569,91.2105573,Mushalpur DTR-006,11000,25 kVA,APDCL,242-0006,242,Baksa,12
101324,transformer,26.4946229,91.0064315,Barpeta Road Feeder 3 T10,11000,25 kVA,APDCL,244-0010,244,Barpeta,12
100659,transformer,24.8904687,92.343774,Karimganj Feeder 3 T10,11000,250 kVA,APDCL,142-0010,142,Karimganj,12
100700,transformer,26.8069078,94.1968393,DTR 0026 Jorhat,11000,250 kVA,APDCL,151-0026,151,Jorhat,7
101236,transformer,26.2857662,92.8784172,Hamren Feeder 5 T04,11000,100 kVA,APDCL,222-0004,222,Karbi Anglong,12
100466,transformer,25.7504633,93.1843897,Lumding DTR-012,11000,250 kVA,APDCL,123-0012,123,Hojai,2
100099,transformer,26.1151962,91.8036276,DTR 0020 Guwaha,11000,315 kVA,APDCL,102-0020,102,Kamrup Metro,7
100479,transformer,26.107071,92.6647725,DTR 0005 Doboka,11000,500 kVA,APDCL,124-0005,124,Nagaon,11
100715,transformer,26.6103121,94.2183129,Titabor Feeder 2 T01,11000,100 kVA,APDCL,152-0001,152,Jorhat,5
100095,transformer,26.1560056,91.7030997,Guwahati South Feeder 1 T16,11000,63 kVA,APDCL,102-0016,102,Kamrup Metro,7
100134,transformer,26.131475,91.7853055,Guwahati South Feeder 8 T55,11000,200 kVA,APDCL,102-0055,102,Kamrup Metro,7
100581,transformer,24.8119121,92.5652285,Silchar West Feeder 6 T37,11000,250 kVA,APDCL,134-0037,134,Cachar,1
101055,transformer,26.4040476,90.2683233,Kokrajhar Feeder 2 T01,11000,25 kVA,APDCL,193-0001,193,Kokrajhar,3
101305,transformer,26.5277638,91.1363592,Pathsala DTR-009,11000,100 kVA,APDCL,243-0009,243,Barpeta,11
100773,transformer,27.393936,94.9377798,DTR 0029 Dibrug,11000,200 kVA,APDCL,161-0029,161,Dibrugarh,1
101196,transformer,26.2314321,92.4111421,DTR 0002 Moriga,11000,100 kVA,APDCL,212-0002,212,Morigaon,8
101303,transformer,26.4898026,91.1419171,Pathsala Feeder 8 T07,11000,500 kVA,APDCL,243-0007,243,Barpeta,12
101195,transformer,26.2191955,92.3890262,Morigaon Feeder 2 T01,11000,100 kVA,APDCL,212-0001,212,Morigaon,10
100879,transformer,27.2157115,94.1096624,North Lakhimpur DTR-015,11000,100 kVA,APDCL,171-0015,171,Lakhimpur,4
100901,transformer,27.4394547,94.601128,Dhemaji Feeder 8 T07,11000,200 kVA,APDCL,172-0007,172,Dhemaji,12
100202,transformer,26.1825674,91.7959477,DTR 0053 Guwaha,11000,100 kVA,APDCL,103-0053,103,Kamrup Metro,10
101184,transformer,26.4386193,92.0497509,Mangaldoi DTR-015,11000,63 kVA,APDCL,211-0015,211,Darrang,9
100956,transformer,26.6404012,92.7906813,Tezpur DTR-030,11000,25 kVA,APDCL,181-0030,181,Sonitpur,11
100364,transformer,25.9545759,90.9774932,DTR 0005 Boko,11000,250 kVA,APDCL,112-0005,112,Kamrup,9
100631,transformer,24.6793779,92.5702596,DTR 0002 Hailak,11000,63 kVA,APDCL,141-0002,141,Hailakandi,6
100456,transformer,25.7636711,93.1640572,DTR 0002 Lumdin,11000,315 kVA,APDCL,123-0002,123,Hojai,5
101042,transformer,26.5115094,90.4859461,Bongaigaon DTR-018,11000,315 kVA,APDCL,192-0018,192,Bongaigaon,4
100706,transformer,26.7387837,94.309369,DTR 0032 Jorhat,11000,315 kVA,APDCL,151-0032,151,Jorhat,1
100644,transformer,24.7542428,92.5757682,Hailakandi DTR-015,11000,315 kVA,APDCL,141-0015,141,Hailakandi,4
100606,transformer,24.8859201,92.9381553,Sonai Feeder 7 T22,11000,100 kVA,APDCL,135-0022,135,Cachar,2
100610,transformer,24.7838912,93.0087464,Lakhipur Feeder 2 T01,11000,100 kVA,APDCL,136-0001,136,Cachar,9
101045,transformer,26.4352348,90.4848529,Bongaigaon DTR-021,11000,200 kVA,APDCL,192-0021,192,Bongaigaon,7
100183,transformer,26.1650493,91.8521574,Guwahati East Feeder 3 T34,11000,25 kVA,APDCL,103-0034,103,Kamrup Metro,9
100401,transformer,26.2481415,92.7333144,Nagaon Town Feeder 7 T22,11000,100 kVA,APDCL,121-0022,121,Nagaon,4
100436,transformer,25.9429429,92.8893163,Hojai DTR-012,11000,100 kVA,APDCL,122-0012,122,Hojai,2
101000,transformer,26.2230687,90.5352432,Goalpara Town Feeder 2 T01,11000,25 kVA,APDCL,191-0001,191,Goalpara,1
100055,transformer,26.1685901,91.7279933,DTR 0056 Guwaha,11000,315 kVA,APDCL,101-0056,101,Kamrup Metro,2
100392,transformer,26.242918,92.7153002,Nagaon Town Feeder 6 T13,11000,63 kVA,APDCL,121-0013,121,Nagaon,4
100108,transformer,26.1219923,91.8124038,DTR 0029 Guwaha,11000,100 kVA,APDCL,102-0029,102,Kamrup Metro,9
100835,transformer,27.370273,95.3032225,Duliajan DTR-006,11000,200 kVA,APDCL,163-0006,163,Dibrugarh,12
100691,transformer,26.7386062,94.1996504,DTR 0017 Jorhat,11000,100 kVA,APDCL,151-0017,151,Jorhat,10
100482,transformer,26.111695,92.6093279,DTR 0008 Doboka,11000,25 kVA,APDCL,124-0008,124,Nagaon,10
100029,transformer,26.1860612,91.6988307,Guwahati North DTR-030,11000,315 kVA,APDCL,101-0030,101,Kamrup Metro,5
100133,transformer,26.1489611,91.808886,Guwahati South DTR-054,11000,200 kVA,APDCL,102-0054,102,Kamrup Metro,7
101166,transformer,26.6465313,93.6287591,Bokakhat DTR-012,11000,315 kVA,APDCL,203-0012,203,Golaghat,10
101162,transformer,26.6585617,93.6386358,DTR 0008 Bokakh,11000,100 kVA,APDCL,203-0008,203,Golaghat,10
100553,transformer,24.8194158,92.5573697,Silchar West DTR-009,11000,250 kVA,APDCL,134-0009,134,Cachar,11
100346,transformer,26.4479017,91.6391933,Rangia DTR-012,11000,315 kVA,APDCL,111-0012,111,Kamrup,11
100627,transformer,24.7794125,93.0430957,Lakhipur DTR-018,11000,500 kVA,APDCL,136-0018,136,Cachar,4
100896,transformer,27.4852612,94.4701385,DTR 0002 Dhemaj,11000,500 kVA,APDCL,172-0002,172,Dhemaji,2
100072,transformer,26.1968103,91.7167439,Guwahati North Feeder 2 T73,11000,500 kVA,APDCL,101-0073,101,Kamrup Metro,10
100175,transformer,26.1042026,91.7829855,DTR 0026 Guwaha,11000,250 kVA,APDCL,103-0026,103,Kamrup Metro,9
100250,transformer,26.1986556,91.7202046,Guwahati West DTR-036,11000,100 kVA,APDCL,104-0036,104,Kamrup Metro,3
100587,transformer,24.880298,92.8732293,Sonai DTR-003,11000,500 kVA,APDCL,135-0003,135,Cachar,12
100290,transformer,26.1827985,91.8140783,Dispur DTR-021,11000,500 kVA,APDCL,105-0021,105,Kamrup Metro,4
100823,transformer,27.4682439,95.3734278,Tinsukia Feeder 3 T34,11000,315 kVA,APDCL,162-0034,162,Tinsukia,8
100721,transformer,26.595132,94.2412024,Titabor Feeder 8 T07,11000,200 kVA,APDCL,152-0007,152,Jorhat,7
100144,transformer,26.120882,91.7792006,DTR 0065 Guwaha,11000,100 kVA,APDCL,102-0065,102,Kamrup Metro,7
101209,transformer,26.2431916,92.3423418,Morigaon DTR-015,11000,200 kVA,APDCL,212-0015,212,Morigaon,10
100869,transformer,27.2205231,94.1124844,DTR 0005 North,11000,315 kVA,APDCL,171-0005,171,Lakhimpur,12
101074,transformer,26.4278663,90.207504,DTR 0020 Kokraj,11000,25 kVA,APDCL,193-0020,193,Kokrajhar,8
100358,transformer,26.5459435,91.6649744,Rangia DTR-024,11000,500 kVA,APDCL,111-0024,111,Kamrup,10
101359,transformer,26.3893061,90.5151252,DTR 0008 Sidli,11000,315 kVA,APDCL,252-0008,252,Chirang,1
100211,transformer,26.1925047,91.8690101,DTR 0062 Guwaha,11000,500 kVA,APDCL,103-0062,103,Kamrup Metro,7
100104,transformer,26.1013617,91.7395562,Guwahati South Feeder 2 T25,11000,500 kVA,APDCL,102-0025,102,Kamrup Metro,4
100526,transformer,24.908884,92.778443,Silchar Town Feeder 6 T37,11000,25 kVA,APDCL,133-0037,133,Cachar,5
101312,transformer,26.4758166,91.073308,Pathsala Feeder 1 T16,11000,315 kVA,APDCL,243-0016,243,Barpeta,12
100637,transformer,24.6759327,92.6058653,DTR 0008 Hailak,11000,200 kVA,APDCL,141-0008,141,Hailakandi,12
100015,transformer,26.2342117,91.7014112,Guwahati North Feeder 1 T16,11000,63 kVA,APDCL,101-0016,101,Kamrup Metro,10
100117,transformer,26.1428601,91.7637624,DTR 0038 Guwaha,11000,100 kVA,APDCL,102-0038,102,Kamrup Metro,11
100280,transformer,26.1510456,91.796122,DTR 0011 Dispur,11000,63 kVA,APDCL,105-0011,105,Kamrup Metro,4
100161,transformer,26.0952639,91.8531678,Guwahati East DTR-012,11000,200 kVA,APDCL,103-0012,103,Kamrup Metro,11
100977,transformer,26.8707409,92.6632173,DTR 0011 Rangap,11000,250 kVA,APDCL,182-0011,182,Sonitpur,6
100279,transformer,26.0907019,91.8320311,Dispur Feeder 3 T10,11000,100 kVA,APDCL,105-0010,105,Kamrup Metro,1
100120,transformer,26.092509,91.7836628,DTR 0041 Guwaha,11000,200 kVA,APDCL,102-0041,102,Kamrup Metro,8
100687,transformer,26.7761412,94.1286812,Jorhat Town Feeder 6 T13,11000,315 kVA,APDCL,151-0013,151,Jorhat,3
100451,transformer,26.0156613,92.9078766,Hojai DTR-027,11000,250 kVA,APDCL,122-0027,122,Hojai,11
101358,transformer,26.3832648,90.5288714,Sidli Feeder 8 T07,11000,25 kVA,APDCL,252-0007,252,Chirang,7
100326,transformer,26.1598061,91.662065,Jalukbari Feeder 7 T22,11000,200 kVA,APDCL,106-0022,106,Kamrup Metro,3
100545,transformer,24.8094256,92.5316733,Silchar West Feeder 2 T01,11000,100 kVA,APDCL,134-0001,134,Cachar,11
101288,transformer,26.6356237,91.3142267,Mushalpur Feeder 8 T07,11000,25 kVA,APDCL,242-0007,242,Baksa,8
100293,transformer,26.1601556,91.8003591,Dispur DTR-024,11000,100 kVA,APDCL,105-0024,105,Kamrup Metro,3
100197,transformer,26.1665192,91.811309,Guwahati East DTR-048,11000,250 kVA,APDCL,103-0048,103,Kamrup Metro,5
100205,transformer,26.1616803,91.8199753,DTR 0056 Guwaha,11000,250 kVA,APDCL,103-0056,103,Kamrup Metro,8
100328,transformer,26.1475544,91.6614013,Jalukbari DTR-024,11000,500 kVA,APDCL,106-0024,106,Kamrup Metro,1
100214,transformer,26.1631317,91.83253,DTR 0065 Guwaha,11000,200 kVA,APDCL,103-0065,103,Kamrup Metro,9
100654,transformer,24.8854138,92.398317,DTR 0005 Karimg,11000,200 kVA,APDCL,142-0005,142,Karimganj,5
100882,transformer,27.3033236,94.0882111,North Lakhimpur DTR-018,11000,200 kVA,APDCL,171-0018,171,Lakhimpur,9
101082,transformer,26.0821431,89.9698211,Dhubri DTR-003,11000,100 kVA,APDCL,194-0003,194,Dhubri,10
100986,transformer,26.6977533,93.1802363,DTR 0002 Biswan,11000,63 kVA,APDCL,183-0002,183,Biswanath,6
101040,transformer,26.4755945,90.5500955,Bongaigaon Feeder 1 T16,11000,100 kVA,APDCL,192-0016,192,Bongaigaon,4
100319,transformer,26.1349201,91.6728184,Jalukbari DTR-015,11000,63 kVA,APDCL,106-0015,106,Kamrup Metro,6
100763,transformer,27.4600891,94.967141,Dibrugarh Town Feeder 4 T19,11000,500 kVA,APDCL,161-0019,161,Dibrugarh,11
101073,transformer,26.4272618,90.3651273,Kokrajhar Feeder 4 T19,11000,200 kVA,APDCL,193-0019,193,Kokrajhar,11
100784,transformer,27.4942321,94.905262,Dibrugarh Town Feeder 1 T40,11000,63 kVA,APDCL,161-0040,161,Dibrugarh,9
100996,transformer,26.7215817,93.1113149,Biswanath Chariali DTR-012,11000,500 kVA,APDCL,183-0012,183,Biswanath,12
101137,transformer,26.5098126,93.8968577,DTR 0008 Golagh,11000,100 kVA,APDCL,202-0008,202,Golaghat,2
100047,transformer,26.1881245,91.73037,Guwahati North DTR-048,11000,250 kVA,APDCL,101-0048,101,Kamrup Metro,4
100478,transformer,26.1162862,92.6010227,Doboka Feeder 5 T04,11000,25 kVA,APDCL,124-0004,124,Nagaon,1
100341,transformer,26.4411599,91.5475702,Rangia Feeder 8 T07,11000,200 kVA,APDCL,111-0007,111,Kamrup,5
101144,transformer,26.619459,93.9803878,Golaghat DTR-015,11000,200 kVA,APDCL,202-0015,202,Golaghat,3
100608,transformer,24.8115506,92.9282541,Sonai DTR-024,11000,500 kVA,APDCL,135-0024,135,Cachar,8
100868,transformer,27.2517577,94.0902424,North Lakhimpur Feeder 5 T04,11000,100 kVA,APDCL,171-0004,171,Lakhimpur,4
